customer_id,customer_name,registration_date,is_vip,order_id,order_date,product_id,product_name,category,unit_price,item_quantity,total_item_price,total_order_value_percentage
42,Customer 42,2024-04-29 09:54:31,False,87,2024-07-10 16:19:30,1,Item 1 for Order 87,Apparel,314.64,4,1258.56,100.0
42,Customer 42,2024-04-29 09:54:31,False,87,2024-07-10 16:19:30,3,Item 3 for Order 87,Misc,16.98,3,50.94,1.7578003685376506
44,Customer 44,2023-11-25 18:37:47,False,0,2024-12-15 05:57:27,1,Item 1 for Order 90,Misc,114.77,2,229.54,100.0
44,Customer 44,2023-11-25 18:37:47,False,0,2024-12-15 05:57:27,2,Item 2 for Order 90,Misc,178.6,1,178.6,43.7594942911746
44,Customer 44,2023-11-25 18:37:47,False,0,2024-12-15 05:57:27,3,Item 3 for Order 90,Misc,115.55,2,231.1,36.15230586321256
44,Customer 44,2023-11-25 18:37:47,False,0,2024-12-15 05:57:27,4,Item 4 for Order 90,Misc,216.04,3,648.12,50.34489187173751
44,Customer 44,2023-11-25 18:37:47,False,0,2024-12-15 05:57:27,5,Item 5 for Order 90,Apparel,413.4,2,826.8,39.10773072993529
44,Customer 44,2023-11-25 18:37:47,False,87,2024-10-17 19:30:24,0,N/A,Misc,0.0,0,0.0,0.0
44,Customer 44,2023-11-25 18:37:47,False,87,2024-12-30 19:36:01,0,N/A,Misc,0.0,0,0.0,0.0
45,Customer 45,2024-04-09 18:08:49,False,91,1970-01-01 00:00:00,1,Item 1 for Order 91,Electronics,278.99,5,1394.95,100.0
45,Customer 45,2024-04-09 18:08:49,False,91,1970-01-01 00:00:00,2,Item 2 for Order 91,Home Goods,54.36,5,271.8,16.307184640767964
45,Customer 45,2024-04-09 18:08:49,False,91,1970-01-01 00:00:00,3,Item 3 for Order 91,Books,378.45,5,1892.25,53.168024726046646
45,Customer 45,2024-04-09 18:08:49,False,91,1970-01-01 00:00:00,4,Item 4 for Order 91,Misc,259.0,3,777.0,17.919741697416974
46,Customer 46,2024-04-17 20:56:25,False,91,2025-03-01 06:38:31,0,N/A,Misc,0.0,0,0.0,0.0
48,Customer 48,2022-04-22 20:22:30,False,93,2024-02-18 16:59:47,1,Item 1 for Order 93,Apparel,132.21,1,132.21,100.0
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,1,Item 1 for Order 94,Misc,362.76,5,1813.8,100.0
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,2,Item 2 for Order 94,Electronics,237.54,1,237.54,11.579747872122612
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,3,Item 3 for Order 94,Electronics,219.91,3,659.73,24.334672288063384
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,1,Item 1 for Order 95,Misc,177.56,2,355.12,100.0
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,2,Item 2 for Order 95,Misc,499.78,5,2498.8999999999996,87.55720001962145
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,3,Item 3 for Order 95,Home Goods,377.47,1,377.47,11.680989265013974
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,4,Item 4 for Order 95,Electronics,235.05,4,940.2,22.53762863491775
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,1,Item 1 for Order 96,Electronics,87.65,4,350.6,100.0
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,2,Item 2 for Order 96,Apparel,353.45,1,353.45,50.20240039769903
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,3,Item 3 for Order 96,Home Goods,383.1,4,1532.4,68.51930514878491
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,4,Item 4 for Order 96,Books,113.72,1,113.72,4.838798895399057
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,5,Item 5 for Order 96,Apparel,334.83,4,1339.32,36.30095216412024
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,1,Item 1 for Order 97,Home Goods,297.3,5,1486.5,100.0
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,2,Item 2 for Order 97,Apparel,331.61,5,1658.0500000000002,52.72773528803803
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,3,Item 3 for Order 97,Apparel,91.2,5,456.0,12.66473177708961
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,4,Item 4 for Order 97,Misc,163.15,4,652.6,15.343921564017258
50,Customer 50,2022-02-10 22:54:25,False,98,2022-06-17 10:51:19,1,Item 1 for Order 98,Books,412.42,2,824.84,100.0
50,Customer 50,2022-02-10 22:54:25,False,98,2022-06-17 10:51:19,2,Item 2 for Order 98,Misc,471.93,1,471.93,36.39272962823014
50,Customer 50,2022-02-10 22:54:25,False,99,2022-02-11 14:16:49,1,Item 1 for Order 99,Misc,160.34,2,320.68,100.0
50,Customer 50,2022-02-10 22:54:25,False,99,2022-02-11 14:16:49,2,Item 2 for Order 99,Home Goods,477.82,1,477.82,59.839699436443325
